date, pm25, pm10, o3, no2, so2, co
2024/11/8, 76, 30, 34, 34, 4, 5
2024/11/9, 71, 23, 35, 23, 5, 4
2024/11/10, 59, 43, 38, 27, 5, 6
2024/11/11, 87, 33, 36, 16, 4, 4
2024/11/12, 76, 37, 36, 30, 5, 5
2024/11/13, 75, 31, 17, 30, 5, 5
2024/11/14, 63, 27, 24, 26, 4, 4
2024/11/15, 62, 23, 31, 20, 4, 4
2024/11/16, 55, 18, 28, 4, 3, 2
2024/11/17, 40, 14, 25, 8, 3, 2
2024/11/18, 27, 23, 17, 25, 3, 3
2024/11/19, 49, 37, 5, 36, 4, 6
2024/11/20, 74, 48, 30, 29, 4, 6
2024/11/21, 100, 31, 28, 10, 4, 3
2024/11/22, 69, 22, 26, 21, 3, 4
2024/11/23, 56, 15, 26, 23, 3, 4
2024/11/24, 43, 21, 25, 25, 3, 4
2024/11/25, 54, 9, 24, 10, 2, 3
2024/11/26, 23, 9, 23, 12, 2, 3
2024/11/27, 25, 15, 21, 14, 2, 3
2024/11/28, 50, 28, 15, 22, 3, 4
2024/11/29, 64, 23, 9, 30, 4, 5
2024/11/30, 59, 27, 15, 25, 4, 6
2024/12/1, 68, 39, 28, 26, 5, 7
2024/12/2, 82, 14, 24, 12, 3, 3
2024/12/3, 29, 19, 23, 18, 3, 3
2024/12/4, 44, 19, 24, 19, 4, 4
2024/12/5, 46, 22, 25, 10, 3, 3
2024/12/6, 44, 20, 25, 11, 3, 3
2024/12/7, 50, 19, 25, 7, 3, 3
2024/12/8, 51, 28, 12, 27, 4, 5
2024/12/9, 60, 36, 25, 29, 4, 7
2024/12/10, 83, 50, 18, 25, 6, 7
2024/12/11, 114, 40, 21, 21, 5, 5
2024/12/12, 85, 25, 24, 17, 4, 3
2024/12/13, 61, 25, 25, 14, 3, 4
2024/12/14, 60, 16, 29, 13, 3, 3
2024/12/15, 40, 25, 12, 31, 3, 5
2024/12/16, 60, 22, 21, 18, 3, 4
2024/12/17, 59, 26, 18, 13, 4, 4
2024/12/18, 60, 46, 8, 31, 5, 6
2024/12/19, 93, 51, 4, 46, 6, 8
