date, pm25, pm10, o3, no2, so2, co
2024/12/29, 50, , , , , 
2024/7/1, 59, 17, 32, 13, 2, 4
2024/7/2, 39, 23, 63, 8, 2, 5
2024/7/3, 53, 36, 97, 10, 3, 6
2024/7/4, 89, 15, 61, 5, 2, 5
2024/7/5, 35, 27, 49, 11, 2, 5
2024/7/6, 62, 22, 58, 9, 2, 5
2024/7/7, 52, 12, 31, 15, 2, 4
2024/7/8, 29, 15, 35, 15, 2, 4
2024/7/9, 34, 12, 56, 10, 2, 3
2024/7/10, 23, 33, 101, 19, 3, 6
2024/7/11, 76, 34, 87, 23, 3, 7
2024/7/12, 78, 47, 93, 15, 3, 8
2024/7/13, 113, 31, 51, 7, 2, 5
2024/7/14, 82, 11, 51, 8, 2, 4
2024/7/15, 25, 12, 43, 12, 3, 4
2024/7/16, 29, 10, 20, 11, 3, 3
2024/7/17, 18, 9, 30, 16, 2, 4
2024/7/18, 16, 21, 71, 11, 2, 5
2024/7/19, 56, 17, 47, 6, 2, 5
2024/7/20, 47, 19, 49, 5, 2, 5
2024/7/21, 42, 14, 17, 6, 2, 4
2024/7/22, 28, 12, 21, 6, 2, 4
2024/7/23, 25, 14, 28, 10, 2, 4
2024/7/24, 28, 18, 44, 9, 2, 4
2024/7/25, 35, 13, 32, 8, 1, 4
2024/7/26, 29, 15, 27, 8, 2, 4
2024/7/27, 32, 18, 22, 2, 2, 4
2024/7/28, 31, 20, 28, 5, 2, 3
2024/7/29, 33, 23, 62, 7, 3, 4
2024/7/30, 50, 16, 37, 7, 3, 3
2024/7/31, 35, 18, 47, 7, 3, 4
2024/8/1, 38, 26, 57, 7, 3, 5
2024/8/2, 59, 32, 84, 6, 3, 5
2024/8/3, 81, 31, 106, 6, 3, 6
2024/8/4, 81, 26, 78, 9, 3, 5
2024/8/5, 71, 16, 84, 11, 3, 4
2024/8/6, 35, 21, 61, 12, 3, 5
2024/8/7, 53, 21, 51, 15, 3, 5
2024/8/8, 56, 28, 94, 18, 3, 6
2024/8/9, 69, 31, 82, 14, 3, 6
2024/8/10, 76, 28, 63, 10, 3, 5
2024/8/11, 75, 28, 90, 13, 3, 5
2024/8/12, 73, 25, 81, 14, 2, 5
2024/8/13, 67, 22, 71, 12, 2, 6
2024/8/14, 60, 20, 66, 9, 3, 6
2024/8/15, 55, 20, 67, 11, 3, 5
2024/8/16, 53, 20, 74, 9, 3, 5
2024/8/17, 50, 18, 71, 6, 3, 5
2024/8/18, 46, 22, 83, 11, 3, 5
2024/8/19, 58, 23, 44, 8, 2, 5
2024/8/20, 60, 12, 23, 8, 2, 5
2024/8/21, 25, 15, 36, 6, 3, 5
2024/8/22, 25, 25, 95, 9, 3, 6
2024/8/23, 66, 38, 88, 14, 3, 8
2024/8/24, 93, 37, 90, 11, 3, 9
2024/8/25, 89, 36, 65, 22, 3, 8
2024/8/26, 86, 20, 34, 13, 3, 4
2024/8/27, 52, 13, 50, 10, 3, 4
2024/8/28, 34, 9, 43, 9, 3, 3
2024/8/29, 20, 12, 54, 11, 3, 4
2024/8/30, 24, 32, 94, 9, 3, 5
2024/8/31, 65, 28, 80, 10, 3, 6
2024/9/1, 70, 19, 35, 12, 2, 5
2024/9/2, 51, 10, 48, 7, 2, 4
2024/9/3, 16, 16, 93, 10, 3, 4
2024/9/4, 34, 24, 42, 16, 3, 6
